"행정구역별(1)",행정구역별(2),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"행정구역별(1)",행정구역별(2),발생건수 (건),발생건수 (건),발생건수 (건),사망자수 (명),사망자수 (명),부상자수 (명),부상자수 (명),주민등록인구수(등록외국인포함) (명),사고유형별 (건),사고유형별 (건),사고유형별 (건),사고유형별 (건),사고유형별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건)
"행정구역별(1)",행정구역별(2),소계,자동차1만대당,자동차수 (대),소계,인구10만명당,소계,인구10만명당,소계,소계,차대사람,차대차,차량단독,기타,소계,승용차,승합차,화물,특수,이륜차,기타
"충청북도",충주시,1099,95.1,115591,21,9.8,1830,851.3,214961,1099,119,937,43,0,1099,755,38,166,11,40,89
"충청북도",제천시,801,113.3,70711,16,11.9,1304,969.4,134520,801,88,668,45,0,801,532,25,140,7,68,29
"충청북도",보은군,132,68.8,19191,9,27.3,210,638.1,32912,132,25,88,19,0,132,54,3,36,3,24,12
"충청북도",옥천군,160,56.8,28166,5,9.8,223,435.5,51205,160,18,127,15,0,160,65,9,53,3,13,17
"충청북도",영동군,158,61.8,25574,10,20.7,217,449.8,48247,158,30,111,17,0,158,89,3,38,2,12,14
"충청북도",증평군,167,83.7,19949,2,5.3,242,643.1,37629,167,25,136,6,0,167,96,6,31,1,14,19
"충청북도",진천군,481,94.7,50794,12,13.4,800,895.2,89364,481,50,399,32,0,481,316,19,91,3,14,38
"충청북도",괴산군,193,80.4,24019,10,24.8,340,842.6,40350,193,27,149,17,0,193,96,12,57,2,15,11
"충청북도",음성군,606,100.5,60313,20,19.6,952,934.8,101844,606,61,486,59,0,606,383,28,107,4,50,34
"충청북도",단양군,145,87.2,16635,5,17.0,233,794.2,29338,145,18,101,26,0,145,80,4,29,6,15,11
"충청남도",소계,8952,77.9,1149845,266,12.2,13381,612.2,2185575,8952,1414,7059,479,0,8952,5848,352,1461,69,737,485
"충청남도",천안시,3086,91.6,336725,51,7.5,4595,678.7,676996,3086,444,2563,79,0,3086,2130,132,346,22,279,177
"충청남도",공주시,514,90.7,56648,26,24.4,796,747.2,106536,514,71,377,66,0,514,293,29,96,3,65,28
"충청남도",보령시,468,86.8,53905,12,11.6,682,661.6,103088,468,107,332,29,0,468,293,19,78,3,46,29
"충청남도",아산시,1190,68.7,173160,19,5.7,1698,509.8,333101,1190,198,964,28,0,1190,833,48,173,7,77,52
"충청남도",서산시,737,75.2,98036,26,14.5,1067,593.9,179669,737,127,578,32,0,737,491,21,131,5,53,36
"충청남도",논산시,375,59.0,63534,24,19.9,594,492.8,120540,375,73,276,26,0,375,215,12,75,3,49,21
"충청남도",계룡시,54,23.8,22646,2,4.6,87,202.2,43031,54,12,35,7,0,54,38,5,6,-,3,2
"충청남도",당진시,751,76.1,98704,29,16.9,1188,691.9,171699,751,104,617,30,0,751,529,22,138,10,24,28
"충청남도",금산군,121,39.2,30891,7,13.1,198,369.7,53561,121,27,81,13,0,121,59,10,32,-,14,6
"충청남도",부여군,201,56.5,35600,6,9.0,285,428.8,66472,201,32,154,15,0,201,115,5,54,-,15,12
"충청남도",서천군,289,103.2,28003,14,26.3,416,782.8,53143,289,48,205,36,0,289,164,4,69,3,23,26
"충청남도",청양군,170,94.9,17906,9,28.5,254,804.5,31571,170,23,107,40,0,170,97,5,39,3,16,10
"충청남도",홍성군,322,59.1,54452,12,11.7,443,432.4,102458,322,45,262,15,0,322,194,16,67,2,29,14
"충청남도",예산군,375,84.1,44577,13,16.2,555,692.8,80112,375,55,288,32,0,375,214,14,87,4,30,26
"충청남도",태안군,299,85.3,35058,16,25.2,523,822.4,63598,299,48,220,31,0,299,183,10,70,4,14,18
"전라북도",소계,6512,68.7,948147,217,11.8,9847,536.5,1835392,6512,1212,4989,281,30,6512,4398,279,1081,424,32,298
"전라북도",전주시,2081,62.2,334386,39,5.9,3110,466.8,666177,2081,441,1608,32,0,2081,1555,109,207,129,2,79
"전라북도",군산시,1101,80.6,136647,25,9.1,1740,635.8,273651,1101,198,877,26,0,1101,803,38,153,60,1,46
